start_id,end_id,relation,:TYPE
400868,100431,employ_of,employ_of
400869,100431,employ_of,employ_of
400870,100431,employ_of,employ_of
400871,100431,employ_of,employ_of
400872,100431,employ_of,employ_of
400873,100431,employ_of,employ_of
400874,100431,employ_of,employ_of
400875,100431,employ_of,employ_of
400876,100375,employ_of,employ_of
400877,100210,employ_of,employ_of
400878,100210,employ_of,employ_of
400879,100210,employ_of,employ_of
400880,100210,employ_of,employ_of
400881,100210,employ_of,employ_of
400882,100210,employ_of,employ_of
400883,100210,employ_of,employ_of
400884,100210,employ_of,employ_of
400885,100198,employ_of,employ_of
400886,100198,employ_of,employ_of
400887,100198,employ_of,employ_of
400888,100198,employ_of,employ_of
400889,100198,employ_of,employ_of
400890,100198,employ_of,employ_of
400891,100198,employ_of,employ_of
400892,100198,employ_of,employ_of
400893,100198,employ_of,employ_of
400894,100198,employ_of,employ_of
400895,100198,employ_of,employ_of
400896,100198,employ_of,employ_of
400897,100198,employ_of,employ_of
400898,100198,employ_of,employ_of
400899,100198,employ_of,employ_of
400900,100198,employ_of,employ_of
400901,100198,employ_of,employ_of
400902,100198,employ_of,employ_of
400903,100198,employ_of,employ_of
400904,100198,employ_of,employ_of
400905,100198,employ_of,employ_of
400906,100198,employ_of,employ_of
400907,100422,employ_of,employ_of
400908,100422,employ_of,employ_of
400909,100422,employ_of,employ_of
400910,100304,employ_of,employ_of
400911,100304,employ_of,employ_of
400912,100304,employ_of,employ_of
400913,100304,employ_of,employ_of
400914,100304,employ_of,employ_of
400915,100304,employ_of,employ_of
400916,100089,employ_of,employ_of
400917,100089,employ_of,employ_of
400918,100089,employ_of,employ_of
400919,100089,employ_of,employ_of
400920,100089,employ_of,employ_of
400921,100089,employ_of,employ_of
400922,100089,employ_of,employ_of
400923,100089,employ_of,employ_of
400924,100089,employ_of,employ_of
400925,100089,employ_of,employ_of
400926,100184,employ_of,employ_of
400927,100184,employ_of,employ_of
400928,100184,employ_of,employ_of
400929,100184,employ_of,employ_of
400930,100184,employ_of,employ_of
400931,100184,employ_of,employ_of
400932,100184,employ_of,employ_of
400933,100184,employ_of,employ_of
400934,100184,employ_of,employ_of
400935,100184,employ_of,employ_of
400936,100184,employ_of,employ_of
400937,100184,employ_of,employ_of
400938,100184,employ_of,employ_of
400939,100184,employ_of,employ_of
400940,100184,employ_of,employ_of
400941,100184,employ_of,employ_of
400942,100184,employ_of,employ_of
400943,100184,employ_of,employ_of
400944,100184,employ_of,employ_of
400945,100184,employ_of,employ_of
400946,100184,employ_of,employ_of
400947,100093,employ_of,employ_of
400948,100093,employ_of,employ_of
400949,100093,employ_of,employ_of
400950,100093,employ_of,employ_of
400951,100449,employ_of,employ_of
400952,100449,employ_of,employ_of
400953,100449,employ_of,employ_of
400954,100449,employ_of,employ_of
400955,100449,employ_of,employ_of
400956,100449,employ_of,employ_of
400957,100449,employ_of,employ_of
400958,100449,employ_of,employ_of
400959,100449,employ_of,employ_of
400960,100449,employ_of,employ_of
400961,100449,employ_of,employ_of
400962,100449,employ_of,employ_of
400963,100449,employ_of,employ_of
400964,100449,employ_of,employ_of
400965,100449,employ_of,employ_of
400966,100449,employ_of,employ_of
400967,100449,employ_of,employ_of
400968,100449,employ_of,employ_of
400969,100449,employ_of,employ_of
400970,100449,employ_of,employ_of
400971,100449,employ_of,employ_of
400972,100449,employ_of,employ_of
400973,100449,employ_of,employ_of
400974,100449,employ_of,employ_of
400975,100449,employ_of,employ_of
400976,100449,employ_of,employ_of
400977,100449,employ_of,employ_of
400978,100449,employ_of,employ_of
400979,100449,employ_of,employ_of
400980,100449,employ_of,employ_of
400981,100449,employ_of,employ_of
400982,100449,employ_of,employ_of
400983,100449,employ_of,employ_of
400984,100449,employ_of,employ_of
400985,100449,employ_of,employ_of
400986,100449,employ_of,employ_of
400987,100449,employ_of,employ_of
400988,100449,employ_of,employ_of
400989,100449,employ_of,employ_of
400990,100449,employ_of,employ_of
400991,100449,employ_of,employ_of
400992,100449,employ_of,employ_of
400993,100448,employ_of,employ_of
400994,100448,employ_of,employ_of
400995,100448,employ_of,employ_of
400996,100448,employ_of,employ_of
400997,100448,employ_of,employ_of
400998,100448,employ_of,employ_of
400999,100448,employ_of,employ_of
401000,100448,employ_of,employ_of
401001,100448,employ_of,employ_of
401002,100448,employ_of,employ_of
401003,100448,employ_of,employ_of
401004,100448,employ_of,employ_of
401005,100448,employ_of,employ_of
401006,100448,employ_of,employ_of
401007,100448,employ_of,employ_of
401008,100448,employ_of,employ_of
401009,100448,employ_of,employ_of
401010,100448,employ_of,employ_of
401011,100448,employ_of,employ_of
401012,100448,employ_of,employ_of
401013,100448,employ_of,employ_of
401014,100448,employ_of,employ_of
401015,100448,employ_of,employ_of
401016,100448,employ_of,employ_of
401017,100408,employ_of,employ_of
401018,100408,employ_of,employ_of
401019,100408,employ_of,employ_of
401020,100408,employ_of,employ_of
401021,100408,employ_of,employ_of
401022,100408,employ_of,employ_of
401023,100408,employ_of,employ_of
401024,100408,employ_of,employ_of
401025,100408,employ_of,employ_of
401026,100408,employ_of,employ_of
401027,100408,employ_of,employ_of
401028,100408,employ_of,employ_of
401029,100408,employ_of,employ_of
401030,100408,employ_of,employ_of
401031,100408,employ_of,employ_of
401032,100408,employ_of,employ_of
401033,100408,employ_of,employ_of
401034,100408,employ_of,employ_of
401035,100408,employ_of,employ_of
401036,100408,employ_of,employ_of
401037,100408,employ_of,employ_of
401038,100408,employ_of,employ_of
401039,100408,employ_of,employ_of
401040,100408,employ_of,employ_of
401041,100408,employ_of,employ_of
401042,100408,employ_of,employ_of
401043,100408,employ_of,employ_of
401044,100408,employ_of,employ_of
401045,100408,employ_of,employ_of
401046,100408,employ_of,employ_of
401047,100408,employ_of,employ_of
401048,100408,employ_of,employ_of
401049,100408,employ_of,employ_of
401050,100408,employ_of,employ_of
401051,100408,employ_of,employ_of
401052,100408,employ_of,employ_of
401053,100408,employ_of,employ_of
401054,100408,employ_of,employ_of
401055,100408,employ_of,employ_of
401056,100408,employ_of,employ_of
401057,100408,employ_of,employ_of
401058,100408,employ_of,employ_of
401059,100408,employ_of,employ_of
401060,100408,employ_of,employ_of
401061,100408,employ_of,employ_of
401062,100408,employ_of,employ_of
401063,100408,employ_of,employ_of
401064,100408,employ_of,employ_of
401065,100408,employ_of,employ_of
401066,100408,employ_of,employ_of
401067,100408,employ_of,employ_of
401068,100408,employ_of,employ_of
401069,100408,employ_of,employ_of
401070,100408,employ_of,employ_of
401071,100408,employ_of,employ_of
401072,100408,employ_of,employ_of
401073,100408,employ_of,employ_of
401074,100408,employ_of,employ_of
401075,100408,employ_of,employ_of
401076,100408,employ_of,employ_of
401077,100408,employ_of,employ_of
401078,100408,employ_of,employ_of
401079,100408,employ_of,employ_of
401080,100408,employ_of,employ_of
401081,100408,employ_of,employ_of
401082,100408,employ_of,employ_of
401083,100408,employ_of,employ_of
401084,100408,employ_of,employ_of
401085,100408,employ_of,employ_of
401086,100408,employ_of,employ_of
401087,100408,employ_of,employ_of
401088,100408,employ_of,employ_of
401089,100408,employ_of,employ_of
401090,100408,employ_of,employ_of
401091,100408,employ_of,employ_of
401092,100408,employ_of,employ_of
401093,100408,employ_of,employ_of
401094,100408,employ_of,employ_of
401095,100408,employ_of,employ_of
401096,100408,employ_of,employ_of
401097,100408,employ_of,employ_of
401098,100408,employ_of,employ_of
401099,100408,employ_of,employ_of
401100,100408,employ_of,employ_of
401101,100408,employ_of,employ_of
401102,100408,employ_of,employ_of
401103,100408,employ_of,employ_of
401104,100408,employ_of,employ_of
401105,100408,employ_of,employ_of
401106,100408,employ_of,employ_of
401107,100408,employ_of,employ_of
401108,100408,employ_of,employ_of
401109,100408,employ_of,employ_of
401110,100408,employ_of,employ_of
401111,100408,employ_of,employ_of
401112,100408,employ_of,employ_of
401113,100408,employ_of,employ_of
401114,100408,employ_of,employ_of
401115,100408,employ_of,employ_of
401116,100433,employ_of,employ_of
401117,100433,employ_of,employ_of
401118,100112,employ_of,employ_of
401119,100112,employ_of,employ_of
401120,100417,employ_of,employ_of
401121,100417,employ_of,employ_of
401122,100417,employ_of,employ_of
401123,100417,employ_of,employ_of
401124,100417,employ_of,employ_of
401125,100449,employ_of,employ_of
401126,100449,employ_of,employ_of
401127,100449,employ_of,employ_of
401128,100449,employ_of,employ_of
401129,100449,employ_of,employ_of
401130,100449,employ_of,employ_of
401131,100449,employ_of,employ_of
401132,100449,employ_of,employ_of
401133,100449,employ_of,employ_of
401134,100449,employ_of,employ_of
401135,100449,employ_of,employ_of
401136,100449,employ_of,employ_of
401137,100449,employ_of,employ_of
401138,100449,employ_of,employ_of
401139,100449,employ_of,employ_of
401140,100449,employ_of,employ_of
401141,100449,employ_of,employ_of
401142,100449,employ_of,employ_of
401143,100449,employ_of,employ_of
401144,100449,employ_of,employ_of
401145,100449,employ_of,employ_of
401146,100449,employ_of,employ_of
401147,100449,employ_of,employ_of
401148,100449,employ_of,employ_of
401149,100449,employ_of,employ_of
401150,100449,employ_of,employ_of
401151,100449,employ_of,employ_of
401152,100449,employ_of,employ_of
401153,100449,employ_of,employ_of
401154,100449,employ_of,employ_of
401155,100449,employ_of,employ_of
401156,100449,employ_of,employ_of
401157,100449,employ_of,employ_of
401158,100449,employ_of,employ_of
401159,100449,employ_of,employ_of
401160,100449,employ_of,employ_of
401161,100449,employ_of,employ_of
401162,100449,employ_of,employ_of
401163,100449,employ_of,employ_of
401164,100449,employ_of,employ_of
401165,100449,employ_of,employ_of
401166,100449,employ_of,employ_of
401167,100449,employ_of,employ_of
401168,100449,employ_of,employ_of
401169,100449,employ_of,employ_of
401170,100449,employ_of,employ_of
401171,100449,employ_of,employ_of
401172,100449,employ_of,employ_of
401173,100449,employ_of,employ_of
401174,100449,employ_of,employ_of
401175,100449,employ_of,employ_of
401176,100799,employ_of,employ_of
401177,100799,employ_of,employ_of
401178,100598,employ_of,employ_of
401179,100598,employ_of,employ_of
401180,100810,employ_of,employ_of
401181,100157,employ_of,employ_of
401182,100430,employ_of,employ_of
401183,100430,employ_of,employ_of
401184,100163,employ_of,employ_of
401185,100439,employ_of,employ_of
401186,100198,employ_of,employ_of
401187,100198,employ_of,employ_of
401188,100198,employ_of,employ_of
401189,100198,employ_of,employ_of
401190,100198,employ_of,employ_of
401191,100198,employ_of,employ_of
401192,100198,employ_of,employ_of
401193,100198,employ_of,employ_of
401194,100198,employ_of,employ_of
401195,100198,employ_of,employ_of
401196,100198,employ_of,employ_of
401197,100198,employ_of,employ_of
401198,100198,employ_of,employ_of
401199,100198,employ_of,employ_of
401200,100198,employ_of,employ_of
401201,100198,employ_of,employ_of
401202,100198,employ_of,employ_of
401203,100198,employ_of,employ_of
401204,100198,employ_of,employ_of
401205,100198,employ_of,employ_of
401206,100198,employ_of,employ_of
401207,100198,employ_of,employ_of
401208,100198,employ_of,employ_of
401209,100198,employ_of,employ_of
401210,100198,employ_of,employ_of
401211,100198,employ_of,employ_of
401212,100422,employ_of,employ_of
401213,100304,employ_of,employ_of
401214,100304,employ_of,employ_of
401215,100304,employ_of,employ_of
401216,100304,employ_of,employ_of
401217,100304,employ_of,employ_of
401218,100304,employ_of,employ_of
401219,100304,employ_of,employ_of
401220,100304,employ_of,employ_of
401221,100304,employ_of,employ_of
401222,100360,employ_of,employ_of
401223,100089,employ_of,employ_of
401224,100089,employ_of,employ_of
401225,100089,employ_of,employ_of
401226,100089,employ_of,employ_of
401227,100089,employ_of,employ_of
401228,100184,employ_of,employ_of
401229,100184,employ_of,employ_of
401230,100184,employ_of,employ_of
401231,100184,employ_of,employ_of
401232,100184,employ_of,employ_of
401233,100184,employ_of,employ_of
401234,100184,employ_of,employ_of
401235,100184,employ_of,employ_of
401236,100184,employ_of,employ_of
401237,100184,employ_of,employ_of
401238,100184,employ_of,employ_of
401239,100184,employ_of,employ_of
401240,100184,employ_of,employ_of
401241,100184,employ_of,employ_of
401242,100184,employ_of,employ_of
401243,100184,employ_of,employ_of
401244,100184,employ_of,employ_of
401245,100184,employ_of,employ_of
401246,100184,employ_of,employ_of
401247,100184,employ_of,employ_of
401248,100184,employ_of,employ_of
401249,100184,employ_of,employ_of
401250,100184,employ_of,employ_of
401251,100184,employ_of,employ_of
401252,100184,employ_of,employ_of
401253,100184,employ_of,employ_of
401254,100184,employ_of,employ_of
401255,100184,employ_of,employ_of
401256,100184,employ_of,employ_of
401257,100184,employ_of,employ_of
401258,100093,employ_of,employ_of
401259,100093,employ_of,employ_of
401260,100093,employ_of,employ_of
401261,100650,employ_of,employ_of
401262,100650,employ_of,employ_of
401263,100417,employ_of,employ_of
401264,100417,employ_of,employ_of
401265,100417,employ_of,employ_of
401266,100417,employ_of,employ_of
401267,100417,employ_of,employ_of
401268,100417,employ_of,employ_of
401269,100777,employ_of,employ_of
401270,100801,employ_of,employ_of
401271,100783,employ_of,employ_of
401272,100384,employ_of,employ_of
401273,100384,employ_of,employ_of
401274,100384,employ_of,employ_of
401275,100384,employ_of,employ_of
401276,100384,employ_of,employ_of
401277,100384,employ_of,employ_of
401278,100384,employ_of,employ_of
401279,100384,employ_of,employ_of
401280,100384,employ_of,employ_of
401281,100384,employ_of,employ_of
401282,100384,employ_of,employ_of
401283,100384,employ_of,employ_of
401284,100384,employ_of,employ_of
401285,100384,employ_of,employ_of
